seed,seed_dir,command,status,return_code,started_at,completed_at,duration_seconds,was_complete_before_run,required_files_present,error_message
519,artifacts\quant_core_repeated_seed_1000_smoke\seed_000519,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 519 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000519 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:34:30.195974+00:00,2026-04-30T11:34:40.719718+00:00,10.523745799990138,False,True,
520,artifacts\quant_core_repeated_seed_1000_smoke\seed_000520,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 520 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000520 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:34:40.719913+00:00,2026-04-30T11:34:51.372448+00:00,10.65253640001174,False,True,
521,artifacts\quant_core_repeated_seed_1000_smoke\seed_000521,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 521 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000521 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:34:51.372657+00:00,2026-04-30T11:35:01.679626+00:00,10.306970600009663,False,True,
522,artifacts\quant_core_repeated_seed_1000_smoke\seed_000522,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 522 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000522 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:35:01.679820+00:00,2026-04-30T11:35:12.154897+00:00,10.475078799994662,False,True,
523,artifacts\quant_core_repeated_seed_1000_smoke\seed_000523,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 523 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000523 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:35:12.155094+00:00,2026-04-30T11:35:22.548244+00:00,10.393152299977373,False,True,
524,artifacts\quant_core_repeated_seed_1000_smoke\seed_000524,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 524 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000524 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:35:22.548431+00:00,2026-04-30T11:35:32.798715+00:00,10.250285599991912,False,True,
525,artifacts\quant_core_repeated_seed_1000_smoke\seed_000525,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 525 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000525 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:35:32.798921+00:00,2026-04-30T11:35:43.393299+00:00,10.594379499991192,False,True,
526,artifacts\quant_core_repeated_seed_1000_smoke\seed_000526,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 526 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000526 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:35:43.396025+00:00,2026-04-30T11:35:53.721478+00:00,10.325454600009834,False,True,
527,artifacts\quant_core_repeated_seed_1000_smoke\seed_000527,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 527 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000527 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:35:53.721674+00:00,2026-04-30T11:36:04.202404+00:00,10.480731999996351,False,True,
528,artifacts\quant_core_repeated_seed_1000_smoke\seed_000528,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 528 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000528 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:36:04.202600+00:00,2026-04-30T11:36:14.680039+00:00,10.47744089999469,False,True,
529,artifacts\quant_core_repeated_seed_1000_smoke\seed_000529,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 529 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000529 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:36:14.680239+00:00,2026-04-30T11:36:25.082314+00:00,10.40207620000001,False,True,
530,artifacts\quant_core_repeated_seed_1000_smoke\seed_000530,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 530 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000530 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:36:25.082514+00:00,2026-04-30T11:36:35.758706+00:00,10.676193199993577,False,True,
531,artifacts\quant_core_repeated_seed_1000_smoke\seed_000531,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 531 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000531 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:36:35.758902+00:00,2026-04-30T11:36:46.426772+00:00,10.667871300014667,False,True,
532,artifacts\quant_core_repeated_seed_1000_smoke\seed_000532,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 532 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000532 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:36:46.426964+00:00,2026-04-30T11:36:57.143059+00:00,10.716097299999092,False,True,
533,artifacts\quant_core_repeated_seed_1000_smoke\seed_000533,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 533 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000533 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:36:57.143317+00:00,2026-04-30T11:37:08.065895+00:00,10.922578499972587,False,True,
534,artifacts\quant_core_repeated_seed_1000_smoke\seed_000534,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 534 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000534 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:37:08.066098+00:00,2026-04-30T11:37:18.611635+00:00,10.545538000005763,False,True,
535,artifacts\quant_core_repeated_seed_1000_smoke\seed_000535,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 535 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000535 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:37:18.611834+00:00,2026-04-30T11:37:29.082682+00:00,10.47085009998409,False,True,
536,artifacts\quant_core_repeated_seed_1000_smoke\seed_000536,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 536 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000536 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:37:29.082879+00:00,2026-04-30T11:37:39.700744+00:00,10.617865700012771,False,True,
537,artifacts\quant_core_repeated_seed_1000_smoke\seed_000537,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 537 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000537 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:37:39.700939+00:00,2026-04-30T11:37:50.226064+00:00,10.525126499996986,False,True,
538,artifacts\quant_core_repeated_seed_1000_smoke\seed_000538,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 538 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000538 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:37:50.226254+00:00,2026-04-30T11:38:00.676758+00:00,10.450505899993004,False,True,
539,artifacts\quant_core_repeated_seed_1000_smoke\seed_000539,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 539 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000539 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:38:00.676952+00:00,2026-04-30T11:38:11.178135+00:00,10.50118449999718,False,True,
540,artifacts\quant_core_repeated_seed_1000_smoke\seed_000540,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 540 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000540 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:38:11.178341+00:00,2026-04-30T11:38:21.648959+00:00,10.470619800005807,False,True,
541,artifacts\quant_core_repeated_seed_1000_smoke\seed_000541,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 541 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000541 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:38:21.649166+00:00,2026-04-30T11:38:32.073652+00:00,10.42448789998889,False,True,
542,artifacts\quant_core_repeated_seed_1000_smoke\seed_000542,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 542 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000542 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:38:32.073852+00:00,2026-04-30T11:38:42.538452+00:00,10.46460219999426,False,True,
543,artifacts\quant_core_repeated_seed_1000_smoke\seed_000543,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 543 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000543 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:38:42.538646+00:00,2026-04-30T11:38:52.933977+00:00,10.395332899992354,False,True,
544,artifacts\quant_core_repeated_seed_1000_smoke\seed_000544,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 544 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000544 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:38:52.934168+00:00,2026-04-30T11:39:03.432549+00:00,10.498382799996762,False,True,
545,artifacts\quant_core_repeated_seed_1000_smoke\seed_000545,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 545 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000545 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:39:03.432757+00:00,2026-04-30T11:39:13.867438+00:00,10.43468269999721,False,True,
546,artifacts\quant_core_repeated_seed_1000_smoke\seed_000546,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 546 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000546 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:39:13.867668+00:00,2026-04-30T11:39:24.210730+00:00,10.343063800013624,False,True,
547,artifacts\quant_core_repeated_seed_1000_smoke\seed_000547,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 547 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000547 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:39:24.210941+00:00,2026-04-30T11:39:34.458692+00:00,10.247752900002524,False,True,
548,artifacts\quant_core_repeated_seed_1000_smoke\seed_000548,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 548 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000548 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:39:34.458901+00:00,2026-04-30T11:39:45.108737+00:00,10.649836700002197,False,True,
549,artifacts\quant_core_repeated_seed_1000_smoke\seed_000549,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 549 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000549 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:39:45.108927+00:00,2026-04-30T11:39:55.833978+00:00,10.72505259999889,False,True,
550,artifacts\quant_core_repeated_seed_1000_smoke\seed_000550,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 550 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000550 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:39:55.834211+00:00,2026-04-30T11:40:06.178353+00:00,10.344144500006223,False,True,
551,artifacts\quant_core_repeated_seed_1000_smoke\seed_000551,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 551 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000551 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:40:06.178554+00:00,2026-04-30T11:40:16.577504+00:00,10.398951499984832,False,True,
552,artifacts\quant_core_repeated_seed_1000_smoke\seed_000552,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 552 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000552 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:40:16.577697+00:00,2026-04-30T11:40:26.889001+00:00,10.311306000017794,False,True,
553,artifacts\quant_core_repeated_seed_1000_smoke\seed_000553,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 553 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000553 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:40:26.889195+00:00,2026-04-30T11:40:37.129159+00:00,10.239966100023594,False,True,
554,artifacts\quant_core_repeated_seed_1000_smoke\seed_000554,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 554 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000554 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:40:37.129362+00:00,2026-04-30T11:40:47.857502+00:00,10.728141900006449,False,True,
555,artifacts\quant_core_repeated_seed_1000_smoke\seed_000555,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 555 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000555 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:40:47.857723+00:00,2026-04-30T11:40:58.102517+00:00,10.244795400009025,False,True,
556,artifacts\quant_core_repeated_seed_1000_smoke\seed_000556,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 556 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000556 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:40:58.102711+00:00,2026-04-30T11:41:09.481766+00:00,11.379057199985255,False,True,
557,artifacts\quant_core_repeated_seed_1000_smoke\seed_000557,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 557 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000557 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:41:09.481967+00:00,2026-04-30T11:41:20.022837+00:00,10.540871900011552,False,True,
558,artifacts\quant_core_repeated_seed_1000_smoke\seed_000558,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 558 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000558 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:41:20.031886+00:00,2026-04-30T11:41:30.428228+00:00,10.39634279999882,False,True,
559,artifacts\quant_core_repeated_seed_1000_smoke\seed_000559,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 559 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000559 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:41:30.428421+00:00,2026-04-30T11:41:40.913608+00:00,10.485188099992229,False,True,
560,artifacts\quant_core_repeated_seed_1000_smoke\seed_000560,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 560 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000560 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:41:40.913801+00:00,2026-04-30T11:41:51.337844+00:00,10.424044600018533,False,True,
561,artifacts\quant_core_repeated_seed_1000_smoke\seed_000561,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 561 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000561 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:41:51.365743+00:00,2026-04-30T11:42:01.726542+00:00,10.36079899998731,False,True,
562,artifacts\quant_core_repeated_seed_1000_smoke\seed_000562,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 562 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000562 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:42:01.726741+00:00,2026-04-30T11:42:12.071092+00:00,10.344352900021477,False,True,
563,artifacts\quant_core_repeated_seed_1000_smoke\seed_000563,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 563 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000563 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:42:12.071288+00:00,2026-04-30T11:42:22.539700+00:00,10.46841420000419,False,True,
564,artifacts\quant_core_repeated_seed_1000_smoke\seed_000564,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 564 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000564 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:42:22.539902+00:00,2026-04-30T11:42:32.834375+00:00,10.29447490000166,False,True,
565,artifacts\quant_core_repeated_seed_1000_smoke\seed_000565,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 565 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000565 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T11:42:32.834560+00:00,2026-04-30T11:42:43.188903+00:00,10.354344599996693,False,True,
