Meta_CP,Meta_Năm,Meta_Kỳ,Chỉ tiêu cơ cấu nguồn vốn_(Vay NH+DH)/VCSH,Chỉ tiêu cơ cấu nguồn vốn_Nợ/VCSH,Chỉ tiêu cơ cấu nguồn vốn_TSCĐ / Vốn CSH,Chỉ tiêu cơ cấu nguồn vốn_Vốn CSH/Vốn điều lệ,Chỉ tiêu hiệu quả hoạt động_Vòng quay tài sản,Chỉ tiêu hiệu quả hoạt động_Vòng quay TSCĐ,Chỉ tiêu hiệu quả hoạt động_Số ngày thu tiền bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày tồn kho bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày thanh toán bình quân,Chỉ tiêu hiệu quả hoạt động_Chu kỳ tiền,Chỉ tiêu hiệu quả hoạt động_Vòng quay hàng tồn kho,Chỉ tiêu khả năng sinh lợi_Biên EBIT (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận gộp (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận ròng (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_EBIT (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_Tỷ suất cổ tức (%),Chỉ tiêu thanh khoản_Chỉ số thanh toán hiện thời,Chỉ tiêu thanh khoản_Chỉ số thanh toán tiền mặt,Chỉ tiêu thanh khoản_Chỉ số thanh toán nhanh,Chỉ tiêu thanh khoản_Khả năng chi trả lãi vay,Chỉ tiêu thanh khoản_Đòn bẩy tài chính,Chỉ tiêu định giá_Vốn hóa (Tỷ đồng),Chỉ tiêu định giá_Số CP lưu hành (Triệu CP),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA,ticker_
L14,2013,2,0.5092402022,11.6038783855,0.8804714673211037,0.11287809091944576,0.3952344723,5.2514163508,51.03238429398057,756.8174077612,68.9186564497,876.7684485048806,0.4822827755,0.025348432187558747,0.04306545775041814,0.019285714314830036,0.0987659907,4.4373333333,0.0079076266,9206959167.0,1140497727.0,,1.5997047595,0.0284890009,0.1647580172,-132.0818052984076,12.603878385576644,14976000000.0,2880000.0,4.4182123601,0.4299293354,0.0883970818,-2.7909433277,301.2912798611111,12095.0109024306,2.7345727402,L14
L14,2013,1,0.5027615188,11.6407674908,0.9327684646431053,0.1102345005260128,0.3943846841,4.9872256723,58.31455847181708,748.1473270866,72.0732793743,878.5351649327171,0.4878718225,0.013888650446649302,0.03965745420255444,0.020454548255459216,0.1012163718,0.0,0.0082661641,9315777107.0,306307116.0,,0.9750912738,0.029736082,0.1038278125,0.0,12.640767490880291,15552000000.0,2880000.0,4.4967638042,0.4571719884,0.0942505863,-3.738895821,156.63703125,11811.7473003472,2.1684043742,L14
NTL,2013,4,0.0017975243,0.5354401756,0.05069129145759403,0.6965430235973303,0.3013519598,9.9153367358,34.803468927312,1107.8924011832,70.8687401163,1213.564610226812,0.3294543762,0.22931272467997002,0.26692909274248944,0.3629007085082629,0.1057221472,14.4663881403,0.0609912555,123366770110.0,34721237480.0,0.0,2.9095674778,0.2952782608,0.6379274333,0.0,1.5592879275805898,1030730155000.0,60989950.0,11.2188318442,1.2120721016,2.2706029191,-14.8648244393,900.9414732919112,13943.0649187284,7.3566579863,NTL
NTL,2013,3,0.0022965176,0.7981211417,0.054308185559149694,0.6706164156824198,0.3118583915,11.8168470581,29.963108671361923,1025.5075583649,62.4096864117,1117.8803534479619,0.3559213162,0.19109971424996494,0.24341648186952028,0.14861184013437442,0.0826868221,13.0111893333,0.0430298863,93826009251.0,13893440469.0,0.0,2.2587475786,0.3000121853,0.5854755411,0.0,1.8185928166140088,878255280000.0,60989950.0,12.9098750675,1.0736390925,1.7812907125,-21.2635295596,177.1515274401766,13412.3283136484,7.4040426336,NTL
NTL,2013,2,0.0024511393,0.8754220478,0.05688460632929017,0.661758839310411,0.3379570235,14.5591608629,32.30196473153635,927.7794946614,55.6569025446,1015.7383619375364,0.3934124456,0.1711730640576377,0.2074772642464542,0.12740232730149667,0.0665550977,11.2944351851,0.0334141614,77634853271.0,26355086564.0,0.0,2.1506897024,0.3333696873,0.5786488789,0.0,1.896752395751374,762374375000.0,60989950.0,13.8569389518,0.9848704444,1.3700499276,0.0,321.6237463549322,12692.024692327,6.9590324469,NTL
NTL,2013,1,0.0022913348,1.010594307,0.059183292184096736,0.654243988043112,0.3718850221,16.0858999994,59.66689426840519,775.5200418668,68.9883797749,904.1753159101052,0.4706519242,0.08549744223964759,0.15644924200962948,0.07970832346419306,0.08301669,11.7462125925,0.0379008468,112513900445.0,6136718597.0,0.0,1.985623224,0.270166814,0.5085785309,0.0,2.033505618712028,792869350000.0,60989950.0,11.1910005601,1.0360302937,1.1405098881,-3.8674364088,93.80553909291613,12547.8956347642,5.211532633,NTL
SCS,2015,2,0.0,0.0,1.2803850436097541,0.5227313501862741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467304123568063,0.7037183367884611,0.38271656678347826,0.0,0.0,0.0,0.0,43765738041.0,0.0,0.0,0.0,0.0,-5.815911653384955,1.7243825191569986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCS
SCS,2015,1,0.0,0.0,1.5592398038714494,0.5124766304983429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49962036904552637,0.6734497465783207,0.35191399676687213,0.0,0.0,0.0,0.0,33925665063.0,0.0,0.0,0.0,0.0,-6.167742763754712,1.7752038295364936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCS
SCS,2014,1,2.0600600394999997,1.2002482608,1.9361377005896305,0.4378507604907441,0.2066695716,0.230706624,23.191020465955216,6.2110849653,118.8072764359,148.2093818671552,58.7659003272,0.4712011141216319,0.753190452336352,0.30764265426724074,0.051865661,0.0,0.020110238,128206142726.0,28270026137.0,0.0,0.9602174283,0.2664415264,0.90167183,-2.9294025411821716,2.2002482608299276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6189100813,SCS
SCS,2013,3,2.4356328221,1.4175079749,2.143570879812946,0.406357396815474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40673642401992466,0.7124750448972599,0.12513352764154723,0.0,0.0,0.0,0.0,20243953096.0,0.0,0.8144431531,0.3765405135,0.7544348676,-1.6139850057621643,2.417507974994569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCS
DHG,2013,4,0.0641128959,0.5456728585,0.4045737726450772,1.515748089015998,1.292336199,5.3598393102,49.902481343421755,123.8287887476,33.0475383815,206.77880847252177,2.9476182694,0.16935753545224214,0.4702073128653535,0.12160106527525832,0.3210390589,0.0,0.2157802413,854812942574.0,193004580494.0,0.0107913669,2.1670237529,0.7602942199,1.4313237974,-368.2706937349023,1.5513376698699421,9085915561000.0,65366299.0,15.4273659487,4.5856838022,2.5758421355,18.7551944476,2120.0522981116,30311.727976216,10.0602826309,DHG
DHG,2013,3,0.0134066049,0.4982948256,0.36437161079735997,1.409756397369677,1.2772138056,5.71002175,48.5666521392744,125.9982188591,36.0939329628,210.65880396117439,2.896866347,0.16535467879795726,0.4634998293807356,0.24923163097743076,0.3303030582,17.2781094432,0.2264622978,797839278475.0,138573357395.0,0.0132743362,2.3633753235,0.7841631026,1.5126049988,-259.2722848685892,1.5073650762037258,7386391787000.0,65366299.0,12.6477326065,4.0073716243,2.2425197533,54.9945532604,3195.3064395155675,28198.0336722445,8.7069919014,DHG
DHG,2013,2,0.0141178257,0.4884881966,0.3278369660285225,1.3249998102122702,1.2881937961,5.9434563387,49.68060514332697,126.1130091741,29.6035931528,205.39720747022696,2.8942295675,0.177799097726034,0.4758529669903521,0.16142600476966282,0.2770407064,17.7368203134,0.1929932582,644877110267.0,138559707986.0,0.0129310344,2.4413658843,0.9308164621,1.705382976,-228.18868037857249,1.4979414334668681,7582490684000.0,65366299.0,15.971847368,4.3775863453,2.3928054145,134.0256360436,1924.5402959864684,26498.620666632,10.8805227163,DHG
DHG,2013,1,0.0127573892,0.4120521354,0.306220775134521,1.3796584362768347,1.3004368865,5.9902140818,49.7559120779175,130.136959772,27.454191792,207.34706364191752,2.8047374138,0.18138559249049171,0.4481886977308772,0.15074228388387753,0.3046633902,14.3729405988,0.2137500476,676048066989.0,139737164449.0,0.0,2.7233349759,1.1452986521,2.0072740905,-231.43811463943436,1.422219263945762,6144432106000.0,65366299.0,12.1242901409,3.4068171167,1.9942445311,37.0279900487,1776.6027626254318,27591.7364445219,7.8979572078,DHG
TVS,2013,4,0.1774338822,0.3895297469,0.007240307553941927,0.21205792515553282,0.207375365,35.5347056936,14.176263645107287,,48.8887692463,63.065032891407284,,0.0,0.4833682830092561,0.206381721821789,0.1554598158,0.0,0.0931204279,95502205000.0,0.0,0.0,2.6932613761,2.5244303978,2.6932613761,0.0,1.3892381722386007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6945098806,TVS
TVS,2013,3,0.2100323921,0.3897310969,0.008751831234363775,0.20997948524103224,0.2324102109,24.8645365935,4.588356669588899,,17.6620452943,22.250401963888898,,0.0,0.6851632727425478,0.47296447222582855,0.0977288513,0.0,0.0598638578,49726103000.0,0.0,0.0,2.6833281585,2.5866510012,2.6833281585,0.0,1.389731096922845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2386186408,TVS
TVS,2013,2,0.1761165773,0.3076517704,0.009494702824499171,0.21402772083541627,0.2324102109,24.8645365935,4.588356669588899,,17.6620452943,22.250401963888898,,0.0,0.842757142340559,0.6131638921891376,0.0977288513,0.0,0.0598638578,49726103000.0,0.0,0.0,3.1509045819,3.0132844582,3.1509045819,0.0,1.3076517704538415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11171.2474186047,-1.6959340248,TVS
TVS,2013,1,0.4711271818,0.6110766659,0.012972773039533264,0.19896681117690843,0.2324102109,24.8645365935,4.588356669588899,,17.6620452943,22.250401963888898,,0.0,0.8059101542545715,0.5641993227917326,0.0977288513,0.0,0.0598638578,49726103000.0,0.0,0.0,2.9228849633,2.7655573398,2.9228849633,0.0,1.611076665964689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10385.1382758837,-3.2267000576,TVS
VRE,2018,1,0.34334637830000003,0.4311666955,0.006307662456544363,1.1437368356937714,0.153719878,32.6546377865,94.24371186580248,208.2233835117,104.9674710319,407.43456640940246,1.7529251223,0.39866333038867746,0.49503083608415,0.33461202852865063,0.0717902871,0.0685105931,0.0496047327,3229540992323.0,644994421108.0,,1.7635508342,0.1856820497,1.5031839919,-4.911586809815233,1.4311666955001565,75662933573400.0,1901078733.0,41.0219891428,2.843973508,13.2376165914,31.7144921867,284.7679527389674,13994.5044803797,24.8454735041,VRE
VRE,2017,4,0.3499621842,0.4613764521,0.006539984919764252,1.1200115306839231,0.1523694103,19.3682885292,46.200214773221845,169.6508752442,102.0134101519,317.86450016932184,2.1514772587,0.425343051840332,0.5159195987457493,0.3468212274447077,0.0798562056,0.0695847102,0.0559817763,3167479574829.0,647718063507.0,,1.6412179462,0.174673983,1.4179864718,-5.043191499841107,1.4511553277262095,85738650858300.0,1901078733.0,42.2889761163,3.2896328758,15.5373181299,30.6273951425,277.81278833863007,13709.7365276407,28.513267507,VRE
VRE,2017,3,0.0,0.0,0.007358808222519198,1.079929218685754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35090033743764476,0.4797196971523853,0.30264252147573373,0.0,0.0,0.0,0.0,433267480106.0,,0.0,0.0,0.0,-3.123010223341545,1.4410659331742126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VRE
VRE,2017,2,0.0,0.0,0.007087572062209914,1.0692330785041329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3794652343664209,0.4790277531039341,0.29937421710343776,0.0,0.0,0.0,0.0,508603056686.0,,0.0,0.0,0.0,-3.846231677846021,1.466595614525995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VRE
CSM,2013,4,1.7001197585,1.3971196381,1.1821243477910377,1.1758204087745268,1.3145506931,3.2600605324,38.24063542412845,137.6131707417,23.0091372018,198.86294336762845,2.6523624013,0.1883200518052767,0.2728250340234205,0.1284463408879384,0.3295471644,0.0,0.1510393532,586407263511.0,150880855840.0,0.0,1.7361365442,0.0552390383,0.6763274134,-15.26515435560707,2.3961175758008872,2758972000000.0,67292000.0,7.662474611,2.2643085541,0.8803949615,8.2751629226,1529.3112187481424,18107.0728746062,6.7897959998,CSM
CSM,2013,3,1.501486037,1.2959006918,1.070410922929781,1.0758140814141623,1.4096214195,3.7490950058,42.03466012173775,116.5100327653,18.0571969781,176.60188986513774,3.1327774212,0.16681111911314364,0.27474238655295224,0.11073572976253132,0.3076366887,12.4632940606,0.1482104103,547448109791.0,134297822656.0,0.0,1.7425287907,0.0291145859,0.8660878211,-14.218476779023085,2.2959006918817537,2570554400000.0,67292000.0,7.1638743532,2.3057853892,0.8305802225,8.5113084696,1324.8548849788979,16567.0231834096,6.5372484707,CSM
CSM,2013,2,1.2534390998,1.0478006951,0.8557643470249086,1.0750410126304895,1.5506310511,4.8253616317,41.88593693582691,116.8465506423,13.8649444178,172.5974319959269,3.1237550273,0.16298758595109397,0.2653232082945148,0.12100596453006535,0.3117528063,11.5171277575,0.1591615773,530696828100.0,134630552664.0,0.0,2.2434946812,0.161844792,1.1912342341,-14.520666175083035,2.0478006951904253,2375407600000.0,67292000.0,7.5627089688,1.8542426993,0.7788241716,4.540978126,1485.3624567704928,19037.4215909235,5.972635493,CSM
CSM,2013,1,1.1355634018999998,1.022959519,0.6501761262279008,0.9991508393651981,1.6970339147,6.1445523879,42.13430061599044,116.3680612205,12.8894339125,171.39179574899043,3.1365994773,0.1568366341010935,0.2544050503695512,0.0978305083073655,0.3127100956,11.8309808552,0.1580686345,502536578550.0,110019139940.0,0.0,2.1296551213,0.0453280405,0.9692643355,-9.14182480019816,2.0229595190110454,2440139801400.0,58516542.0,8.2023709632,2.3567955127,0.8016676563,5.1318812504,1172.7795609316763,17693.5163760662,6.3487729709,CSM
VLB,2016,3,0.0,0.0,0.3202847287756857,1.2568255006116587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15196676196589748,0.23428975160561227,0.12796268783125878,0.0,0.0,0.0,0.0,36526980007.0,0.0,0.0,0.0,0.0,-1268.2979169097223,1.1798697265805003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VLB
VLB,2016,2,0.0,0.0,0.30228460762072823,1.1922663180582078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21526450732088465,0.29168554106651357,0.17634909803712062,0.0,0.0,0.0,0.0,54889533907.0,0.0,0.0,0.0,0.0,-1905.8865939930556,1.1843854653960557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VLB
VLB,2016,1,0.0,0.0,0.3328277943097692,1.0964327753081737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14449316391545844,0.20100634772975454,0.11797609137797793,0.0,0.0,0.0,0.0,37631020200.0,0.0,0.0,0.0,0.0,-188.3774655278584,1.188089860408622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VLB
VLB,2015,2,0.0,0.0,0.3600079222031158,0.8638173123486838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09650621586114934,0.16893234757752962,0.07769362550775231,0.0,0.0,0.0,0.0,20726999045.0,0.0,0.0,0.0,0.0,-48.29859177662737,1.4509385605492064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VLB
DVN,2017,4,0.6614143912,1.4398473509,0.09716500567644495,1.0726622786168776,1.0970881971,26.7249940748,90.20438659109394,86.2006324638,96.1616450457,272.5666641005939,4.2343076793,-0.002007968461145512,0.07307013356562148,0.032496763606735334,0.0899196168,0.0294345859,0.0345305333,155470317370.0,-3703393923.0,,1.1548851463,0.0791383283,0.6927626562,0.16892327984847777,2.516524122452641,3968565000000.0,237000000.0,18.5033725575,1.6875249177,0.5823882928,-4.8336485438,252.89182332067512,9922.816442443,33.8896871042,DVN
DVN,2017,3,0.0,0.0,0.09078386212700394,1.0375765913578059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02350224898939318,0.09649417865398027,0.032251624854794325,0.0,0.0,0.0,0.0,37265668186.0,,0.0,0.0,0.0,-1.9846167496722873,2.5031751539188614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DVN
DVN,2017,2,0.0,0.0,0.0799401998896255,1.0115018636219408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031723214416308654,0.09873426851499953,0.03550730676827171,0.0,0.0,0.0,0.0,63617556392.0,,0.0,0.0,0.0,-2.6937204804885044,2.569485126337918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DVN
DVN,2017,1,0.0,0.0,0.08290925461068632,1.2469502142029536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019293985325394038,0.08818127986920166,0.03515959468326495,0.0,0.0,0.0,0.0,26363286393.0,,0.0,0.0,0.0,-1.7566691272894015,2.2337297332385635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DVN
AAA,2013,4,0.9209049162,1.1013985147,1.1135590264943895,0.13802070725826482,1.1286906213,2.235125034,20.905329781937827,73.7484140853,48.633092264,143.2868361312378,4.9492589708,0.04770552648795383,0.12804436011206158,0.03468107439624517,0.1034569736,9.1548387096,0.0535681413,136941183028.0,15669736396.0,0.0,0.9603404499,0.2527153214,0.5722932749,-5.543904620287735,2.117171061181125,425700000000.0,19800000.0,7.7490429585,0.7833337769,0.3677729051,5.0967115409,575.3344112626263,27446.7929658586,5.2052486554,AAA
AAA,2013,3,0.6598126869,0.7724154258,1.038097537516984,0.1348111255390036,1.2114300284,2.3995519484,19.14628154185959,66.2112803456,31.3071634849,116.6647253723596,5.5126558208,0.0599228439922321,0.1414837691086132,0.04267861673612481,0.1172296558,9.936,0.0669899576,143888235962.0,18518344506.0,0.0,1.0590647538,0.1142835488,0.6269835953,-4.3451412037483355,1.788524497988021,409860000000.0,19800000.0,6.025148538,0.7721421365,0.3679290063,3.935375007,666.1237016666666,26808.5356586364,4.4842183803,AAA
AAA,2013,2,0.7338982658,0.8237037583,0.8491010707826855,0.1314614130775189,1.2151033725,2.442489807,21.166112929362672,72.3343244341,25.60086034,119.10129770346266,5.0460138095,0.07519176619763948,0.16174269523198587,0.047602540872437975,0.1222540903,7.488,0.0690098255,141952125819.0,20758362416.0,0.0,1.1628624233,0.1210202942,0.6958414813,-4.328308891439238,1.8398932063670304,308880000000.0,19800000.0,4.0335806892,0.5967314731,0.2945322952,15.1138457698,663.7243457575757,26142.4119569697,4.1961797045,AAA
AAA,2013,1,0.5346967036,0.6222587853,0.8148117648524603,0.13584562972502376,1.216105846,2.3273483864,21.676228546197105,76.6278966104,25.8284619052,124.13258706179711,4.7632783378,0.09797048992794365,0.19718844638692784,0.07056584869115122,0.1269934853,6.528,0.0701197636,142132903690.0,23898047245.0,0.0,1.2556168768,0.3013149889,0.7720256126,-4.575622648423982,1.6376646181627872,269280000000.0,19800000.0,3.0752339521,0.5034378675,0.2722117589,204.6435068425,869.3537151010102,27014.257124495,3.1394185944,AAA
DDV,2016,1,0.0,0.0,1.040462019766725,1.008185100658477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21734376035353192,-0.009883352989029003,-0.32786391271744236,0.0,0.0,0.0,0.0,-24751847480.0,0.0,0.0,0.0,0.0,1.9625998441645682,2.184633152267137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDV
DDV,2015,4,0.0,0.0,1.0400776775670704,1.0337400142885595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04759841159611992,0.16456912203850615,0.025000216898348002,0.0,0.0,0.0,0.0,32846253884.0,0.0896700143,0.0,0.0,0.0,-2.4174468785214764,2.0077024861109267,814708802400.0,146109900.0,16.5515186841,0.5394006155,0.3207411303,51.2605131221,118.07488148304803,10337.4001428856,6.3171177629,DDV
DDV,2015,3,0.0,0.0,1.0772912166485684,1.0219326361307481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043298956378084744,0.11567563161984812,0.024772064491234327,0.0,0.0,0.0,0.0,26580227268.0,0.0,0.0,0.0,0.0,-2.431007522052265,1.924065465795858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDV
DDV,2015,2,0.0,0.0,1.1076733548054314,1.0115247191449723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04235589749662328,0.11826667076326035,0.022241984527587428,0.0,0.0,0.0,0.0,30910333778.0,0.0,0.0,0.0,0.0,-2.26353823858442,1.9539778481154246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDV
D2D,2013,4,0.0199318245,2.2436945659,0.20891293730724203,1.1007319726460116,0.2445956897,6.1509485161,162.125772260065,1140.2636766626,54.7989365651,1357.188385487765,0.3201014006,0.18279336251056497,0.3207435046041673,0.11624367008559255,0.1365329676,0.0,0.0459761076,73909746523.0,16863101391.0,0.0425531914,2.0552072113,0.5711580383,0.9138941394,-156.33657582756254,3.3451492451092872,250392124000.0,10654984.0,5.6191617011,0.7516880211,1.0517776914,1.4387911847,1006.4530973486211,31262.9699291899,0.2427661842,D2D
D2D,2013,3,0.0178075327,1.629254388,0.20459198659349312,1.1233302730614116,0.3323577361,12.2924742377,129.20471360095235,702.5766922423,25.7093743054,857.4907801486524,0.5195162379,0.1831581978515535,0.3784616796218217,0.14869248658366035,0.1359713678,5.0721246148,0.0514467044,90629041202.0,7279458793.0,0.0462962962,2.3527590229,0.5165325748,0.9185949357,-506.15467213409977,2.7260664425665944,230147654400.0,10654984.0,5.0395948792,0.6760647147,0.7768128802,0.0,554.6371461468173,31949.6041281714,0.9635565878,D2D
D2D,2013,2,0.0029062478,1.6331869587,0.024107296648453763,1.1393155436416949,0.3352909409,31.3278139805,121.54351604957903,757.8052985927,28.7813121409,908.130126783179,0.4816540616,0.27953714934416607,0.395598436854462,0.19504916981076997,0.1505132335,4.3441808044,0.0593640416,75353801304.0,18297595966.0,0.054054054,2.7294206679,0.689917688,1.232821658,-2228.3308931325023,2.6727041791222597,197117204000.0,10654984.0,3.8913227074,0.5733247143,0.6860691857,0.0,1198.2454976938493,32267.9269492523,0.3584763559,D2D
D2D,2013,1,0.006070301,1.5521071761,0.025983204603330787,1.1147824501716859,0.3807771129,32.8539195243,90.3345781744106,635.4118837932,25.184333924,750.9307958916106,0.5744305533,0.42301725580627386,0.5964667754922707,0.3502917009773517,0.1326672358,3.9919499283,0.0540371781,69696706375.0,18644054229.0,0.0,2.4372131014,0.4524272992,0.9356014467,-3387.5226784753577,2.590142047699245,181134728000.0,10654984.0,4.096109478,0.5384331068,0.5788451585,8.3602350376,1448.9697547176045,31573.0956776636,1.0227963341,D2D
CLX,2017,2,0.0,0.0,0.13079517593903095,1.0133943282009237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040478167464568574,0.2466265504218516,0.03209437502905381,0.0,0.0,0.0,0.0,-3754711982.0,0.0,0.0,0.0,0.0,10.669833790140972,1.8304650189753036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLX
CLX,2017,1,0.0,0.0,0.12581009838862559,0.9858432302575058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10268276942325212,0.21268740657832896,0.13663945380876089,0.0,0.0,0.0,0.0,8900044401.0,0.0,0.0,0.0,0.0,-269.4095000338576,1.8541357079457685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLX
CLX,2016,4,0.12171793589999999,0.9037074173,0.142146413828657,1.0059123727009238,0.1039542976,1.1099232402,120.45018548678134,30.3354684363,18.1641123173,168.94976624038134,12.032120116,-0.00730851385642883,0.24478550653325382,0.20924481697182723,0.0196863477,0.0041825679,0.009610907,29434161655.0,-653945727.0,0.0,1.776722043,0.8480511805,1.6486348123,0.6382339977314422,1.8556949241657936,909300000000.0,86600000.0,63.1939190565,1.0965765496,5.8424797666,52.3763121655,216.19689327944573,9575.2549181409,31.3354566987,CLX
CLX,2015,2,0.0,0.0,0.14981595976723014,0.24399324819284066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026420639197257203,0.04799938909660304,0.04054601743587665,0.0,0.0,0.0,0.0,-2809497975.0,0.0,0.0,0.0,0.0,0.0,1.3556656649768173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLX
BMC,2013,4,0.0796951992,0.2720467565,0.49699262450339254,1.7305992288561831,1.370158402,3.4506819987,9.740584492568411,106.8568183016,2.0230865502,118.62048934436842,3.4157857757,0.3227303639062238,0.48172796815537383,0.24245148283392517,0.3828041353,18.8471247916,0.2942727183,121995854426.0,25086207623.0,0.0821917808,2.8854666234,0.8319182079,1.6564649019,0.0,1.2720467565955522,452330995000.0,12392630.0,5.6526821088,2.1090960513,1.2140422068,5.6214227482,1520.745520442392,17305.9922885618,3.4382175289,BMC
BMC,2013,3,0.0762042128,0.2379512602,0.47577272460447234,1.7809274382838833,1.2396360745,3.3124669367,14.306662511573345,110.2894049527,2.6445899776,127.24065744187335,3.3094747419,0.21424051304244385,0.3345309411186398,0.1862171235826077,0.3259512104,6.289259725,0.2582526596,115478436601.0,21220403294.0,0.0738916256,3.2652410695,1.3391934641,1.9722830793,0.0,1.2379512602757872,503140778000.0,12392630.0,6.874795113,2.2797110722,1.432222052,18.447657766,1488.3605983556356,17809.2743828388,3.9183214677,BMC
BMC,2013,2,0.0682740196,0.2243536415,0.4121293572994479,1.9877864864358896,1.139340072,3.1110405366,14.601841195627395,116.6008584901,3.0882277451,134.2909274308274,3.1303371581,0.22195837101776017,0.36231491932862964,0.19786028801436975,0.3393740023,6.9243820125,0.2586434582,120227735459.0,21187843929.0,0.0335570469,3.7667912184,1.7606501334,2.3047545087,0.0,1.2243536415778908,553950561000.0,12392630.0,7.345863316,2.2487324622,1.6675964784,11.5658473113,1524.0892152836,19877.8648643589,3.9912561036,BMC
BMC,2013,1,0.0786136942,0.2647982326,0.476274402900881,1.8353775649075297,1.1792421883,3.3359639877,14.265307007894473,96.7517679651,4.7273412559,115.74441622889448,3.7725408814,0.27897817199916547,0.3850323999260322,0.23760802119669097,0.4065703945,0.0,0.2954709907,135171751366.0,27993603556.0,0.0,3.1796912948,0.6905588847,1.8656174885,-843.8697021888169,1.2647982326293916,669202020000.0,12392630.0,7.6701275979,2.9421739173,1.9218276133,306.765610636,1923.9164045888565,18353.7756490753,4.7548750423,BMC
