date,target_date,ticker,model_name,prediction_date,horizon,horizon_days,current_close,target_close,actual_return,predicted_return,naive_predicted_return,absolute_error,absolute_error_naive,pct_error,pct_error_naive,predicted_direction,predicted_direction_naive,actual_direction,momentum_predicted_return,absolute_error_momentum,pct_error_momentum,predicted_direction_momentum
2026-03-02,2026-03-02,HPG,lightgbm,2026-01-26,20d,20,26.3,28.5,0.08365019011406849,-0.03048864989346675,0.0,0.11413884000753524,0.08365019011406849,136.44779509991704,100.0,-1,0,1,0.0019047619047618536,0.08174542820930664,97.7229437229438,1
2026-03-03,2026-03-03,HPG,lightgbm,2026-01-27,20d,20,26.45,27.7,0.047258979206049156,-0.05399912305909494,0.0,0.10125810226514409,0.047258979206049156,214.26214439304485,100.0,-1,0,1,-0.016728624535315983,0.06398760374136514,135.39776951672863,-1
2026-03-04,2026-03-04,HPG,lightgbm,2026-01-28,20d,20,26.7,27.7,0.03745318352059934,-0.08203437701832458,0.0,0.11948756053892393,0.03745318352059934,319.0317866389261,100.0,-1,0,1,0.0,0.03745318352059934,100.0,0
2026-03-05,2026-03-05,HPG,lightgbm,2026-01-29,20d,20,27.1,27.25,0.005535055350553542,-0.04354404730787333,0.0,0.049079102658426875,0.005535055350553542,886.6957880289065,100.0,-1,0,1,0.02264150943396226,0.017106454083408718,309.05660377358214,1
2026-03-06,2026-03-06,HPG,lightgbm,2026-01-30,20d,20,26.8,27.25,0.01679104477611948,-0.03233196409464955,0.0,0.04912300887076903,0.01679104477611948,292.554808385912,100.0,-1,0,1,0.015151515151515138,0.0016395296246043412,9.764309764310255,1
2026-03-09,2026-03-09,HPG,lightgbm,2026-02-02,20d,20,26.55,25.35,-0.04519774011299427,-0.08506519285541067,0.0,0.039867452742416404,0.04519774011299427,88.20673919259646,100.0,-1,0,-1,0.023121387283236983,0.06831912739623125,151.15606936416194,1
2026-03-10,2026-03-10,HPG,lightgbm,2026-02-03,20d,20,26.75,27.1,0.013084112149532867,-0.08278945308210597,0.0,0.09587356523163884,0.013084112149532867,732.7479628418024,100.0,-1,0,1,0.030828516377649384,0.017744404228116517,135.61794660060318,1
2026-03-11,2026-03-11,HPG,lightgbm,2026-02-04,20d,20,28.3,27.4,-0.03180212014134287,-0.033972469851137256,0.0,0.002170349709794385,0.03180212014134287,6.824544087464542,100.0,-1,0,-1,0.06390977443609014,0.09571189457743301,300.96073517126047,1
2026-03-12,2026-03-12,HPG,lightgbm,2026-02-05,20d,20,27.55,26.8,-0.02722323049001818,-0.0500560521706444,0.0,0.022832821680626218,0.02722323049001818,83.8725649735002,100.0,-1,0,-1,0.04356060606060619,0.07078383655062437,260.01262626262655,1
2026-03-13,2026-03-13,HPG,lightgbm,2026-02-06,20d,20,26.8,26.65,-0.005597014925373234,-0.03565613144843281,0.0,0.03005911652305958,0.005597014925373234,537.0562152119883,100.0,-1,0,-1,0.022900763358778775,0.02849777828415201,509.1603053435069,1
2026-03-16,2026-03-16,HPG,lightgbm,2026-02-09,20d,20,26.75,26.75,0.0,-0.03375199577834483,0.0,0.03375199577834483,0.0,,,-1,0,0,-0.027272727272727226,0.027272727272727226,,-1
2026-03-17,2026-03-17,HPG,lightgbm,2026-02-10,20d,20,26.55,26.9,0.013182674199623268,-0.0708945457352984,0.0,0.08407721993492166,0.013182674199623268,637.7857683634812,100.0,-1,0,1,-0.025688073394495414,0.03887074759411868,294.8623853211022,-1
2026-03-18,2026-03-18,HPG,lightgbm,2026-02-11,20d,20,26.85,26.8,-0.0018621973929237035,-0.04024215141253607,0.0,0.03837995401961237,0.0018621973929237035,2061.0035308531246,100.0,-1,0,-1,-0.014678899082568808,0.012816701689645105,688.2568807339223,-1
2026-03-19,2026-03-19,HPG,lightgbm,2026-02-12,20d,20,26.9,26.7,-0.0074349442379182396,-0.0370144665713985,0.0,0.02957952233348026,0.0074349442379182396,397.84457538530825,100.0,-1,0,-1,-0.025362318840579823,0.017927374602661583,241.12318840579752,-1
2026-03-20,2026-03-20,HPG,lightgbm,2026-02-13,20d,20,26.85,25.9,-0.03538175046554948,-0.023559575344989384,0.0,0.011822175120560094,0.03538175046554948,33.41320020916182,100.0,-1,0,-1,-0.02717391304347827,0.008207837422071207,23.197940503432747,-1
2026-03-23,2026-03-23,HPG,lightgbm,2026-02-23,20d,20,27.5,25.5,-0.07272727272727275,-0.04890695343894259,0.0,0.023820319288330165,0.07272727272727275,32.75293902145396,100.0,-1,0,-1,-0.0072202166064981865,0.06550705612077456,90.072202166065,-1
2026-03-24,2026-03-24,HPG,lightgbm,2026-02-24,20d,20,28.3,25.95,-0.08303886925795056,-0.033780367999301605,0.0,0.04925850125864896,0.08303886925795056,59.31981215403255,100.0,-1,0,-1,0.038532110091743066,0.12157097934969363,146.40249853601398,1
2026-03-25,2026-03-25,HPG,lightgbm,2026-02-25,20d,20,29.3,26.35,-0.10068259385665523,-0.04061687248500002,0.0,0.060065721371655216,0.10068259385665523,59.6584961420169,100.0,-1,0,-1,0.09328358208955234,0.19396617594620758,192.65115102453848,1
2026-03-26,2026-03-26,HPG,lightgbm,2026-02-26,20d,20,29.4,25.9,-0.11904761904761907,-0.04606708091286595,0.0,0.07298053813475311,0.11904761904761907,61.3036520331926,100.0,-1,0,-1,0.0949720670391061,0.21401968608672517,179.77653631284912,1
2026-03-27,2026-03-27,HPG,lightgbm,2026-02-27,20d,20,28.8,26.5,-0.07986111111111116,-0.052127740613071086,0.0,0.027733370498040075,0.07986111111111116,34.72700305841538,100.0,-1,0,-1,0.07663551401869162,0.15649662512980278,195.96099146688334,1
2026-03-30,2026-03-30,HPG,lightgbm,2026-03-02,20d,20,28.5,26.9,-0.056140350877193046,-0.0347950861415497,0.0,0.021345264735643348,0.056140350877193046,38.02125281036467,100.0,-1,0,-1,0.08365019011406849,0.13979054099126154,249.0019011406843,1
2026-03-31,2026-03-31,HPG,lightgbm,2026-03-03,20d,20,27.7,26.9,-0.028880866425992857,-0.01050185626341361,0.0,0.018379010162579246,0.028880866425992857,63.63732268793048,100.0,-1,0,-1,0.047258979206049156,0.07613984563204201,263.6342155009447,1
2026-04-01,2026-04-01,HPG,lightgbm,2026-03-04,20d,20,27.7,27.15,-0.019855595667870096,-0.025760743281916004,0.0,0.005905147614045907,0.019855595667870096,29.740470710740208,100.0,-1,0,-1,0.03745318352059934,0.05730877918846944,288.62785154919976,1
2026-04-02,2026-04-02,HPG,lightgbm,2026-03-05,20d,20,27.25,27.35,0.003669724770642313,-0.026463307229307155,0.0,0.030133031999949468,0.003669724770642313,821.125121998598,100.0,-1,0,1,0.005535055350553542,0.0018653305799112285,50.83025830257944,1
2026-04-03,2026-04-03,HPG,lightgbm,2026-03-06,20d,20,27.25,26.65,-0.022018348623853212,-0.027025261779460612,0.0,0.0050069131556074,0.022018348623853212,22.73973058171694,100.0,-1,0,-1,0.01679104477611948,0.03880939339997269,176.2593283582093,1
2026-04-06,2026-04-06,HPG,lightgbm,2026-03-09,20d,20,25.35,26.85,0.059171597633136175,0.046808262369486306,0.0,0.012363335263649869,0.059171597633136175,20.89403659556825,100.0,1,0,1,-0.04519774011299427,0.10436933774613044,176.38418079096022,-1
2026-04-07,2026-04-07,HPG,lightgbm,2026-03-10,20d,20,27.1,26.8,-0.011070110701107083,0.014560823892951456,0.0,0.02563093459405854,0.011070110701107083,231.53277583299396,100.0,1,0,-1,0.013084112149532867,0.02415422285063995,218.19314641744612,1
2026-04-08,2026-04-08,HPG,lightgbm,2026-03-11,20d,20,27.4,28.0,0.021897810218978186,-0.012675208042862363,0.0,0.034573018261840546,0.021897810218978186,157.88345006240456,100.0,-1,0,1,-0.03180212014134287,0.05369993036032106,245.22968197879857,-1
2026-04-09,2026-04-09,HPG,lightgbm,2026-03-12,20d,20,26.8,28.25,0.05410447761194037,0.02486525910332103,0.0,0.029239218508619342,0.05410447761194037,54.04214179524119,100.0,1,0,1,-0.02722323049001818,0.08132770810195855,150.31603980224043,-1
2026-04-10,2026-04-10,HPG,lightgbm,2026-03-13,20d,20,26.65,28.0,0.05065666041275807,-0.029341116882388996,0.0,0.07999777729514707,0.05065666041275807,157.92153814190112,100.0,-1,0,1,-0.005597014925373234,0.056253675338131304,111.04892205638492,-1
2026-01-05,2026-01-05,HPG,xgboost,2025-12-04,20d,20,27.3,25.95,-0.0494505494505495,-0.023833805695176125,0.0,0.025616743755373372,0.0494505494505495,51.80274848308832,100.0,-1,0,-1,0.04597701149425282,0.09542756094480231,192.9757343550445,1
2026-01-06,2026-01-06,HPG,xgboost,2025-12-05,20d,20,27.0,25.95,-0.03888888888888886,-0.00811697356402874,0.0,0.030771915324860122,0.03888888888888886,79.12778226392608,100.0,-1,0,-1,0.03646833013435691,0.07535721902324577,193.77570605977496,1
2026-01-07,2026-01-07,HPG,xgboost,2025-12-08,20d,20,26.75,26.6,-0.005607476635513975,-0.005472341552376747,0.0,0.00013513508313722777,0.005607476635513975,2.409908982613914,100.0,-1,0,-1,0.011342155009451904,0.01694963164496588,302.2684310018939,1
2026-01-08,2026-01-08,HPG,xgboost,2025-12-09,20d,20,26.4,26.4,0.0,-0.013724439777433872,0.0,0.013724439777433872,0.0,,,-1,0,0,-0.007518796992481258,0.007518796992481258,,-1
2026-01-09,2026-01-09,HPG,xgboost,2025-12-10,20d,20,26.65,26.2,-0.016885553470919246,-0.040771011263132095,0.0,0.02388545779221285,0.016885553470919246,141.45498892499452,100.0,-1,0,-1,-0.012962962962963065,0.003922590507956181,23.230452674896156,-1
2026-01-12,2026-01-12,HPG,xgboost,2025-12-11,20d,20,26.55,27.5,0.03578154425612046,-0.047288767993450165,0.0,0.08307031224957062,0.03578154425612046,232.15966212906363,100.0,-1,0,1,0.0,0.03578154425612046,100.0,0
2026-01-13,2026-01-13,HPG,xgboost,2025-12-12,20d,20,26.0,27.25,0.04807692307692313,-0.007462494075298309,0.0,0.05553941715222144,0.04807692307692313,115.52198767662047,100.0,-1,0,1,-0.03345724907063197,0.0815341721475551,169.59107806691443,-1
2026-01-14,2026-01-14,HPG,xgboost,2025-12-15,20d,20,26.25,27.25,0.03809523809523818,-0.05396806076169014,0.0,0.09206329885692832,0.03809523809523818,241.6661594994363,100.0,-1,0,1,-0.038461538461538436,0.07655677655677662,200.96153846153814,-1
2026-01-15,2026-01-15,HPG,xgboost,2025-12-16,20d,20,26.7,27.6,0.03370786516853941,-0.04114857688546181,0.0,0.07485644205400122,0.03370786516853941,222.07411142686973,100.0,-1,0,1,-0.029090909090909167,0.06279877425944858,186.3030303030303,-1
2026-01-16,2026-01-16,HPG,xgboost,2025-12-17,20d,20,26.4,27.6,0.045454545454545636,-0.03709188476204872,0.0,0.08254643021659436,0.045454545454545636,181.60214647650685,100.0,-1,0,1,-0.0434782608695653,0.08893280632411094,195.65217391304327,-1
2026-01-19,2026-01-19,HPG,xgboost,2025-12-18,20d,20,26.4,27.7,0.04924242424242431,-0.03152593970298767,0.0,0.08076836394541198,0.04924242424242431,164.02190831991334,100.0,-1,0,1,-0.031192660550458773,0.08043508479288308,163.3450952717008,-1
2026-01-20,2026-01-20,HPG,xgboost,2025-12-19,20d,20,26.7,27.25,0.020599250936329527,-0.04612872377038002,0.0,0.06672797470670955,0.020599250936329527,323.93398630348184,100.0,-1,0,1,-0.025547445255474477,0.046146696191804004,224.0212342402128,-1
2026-01-21,2026-01-21,HPG,xgboost,2025-12-22,20d,20,26.9,26.8,-0.0037174721189590088,-0.033041518181562424,0.0,0.029324046062603415,0.0037174721189590088,788.816839084053,100.0,-1,0,-1,-0.0073800738007381295,0.0036626016817791207,98.52398523986096,-1
2026-01-22,2026-01-22,HPG,xgboost,2025-12-23,20d,20,26.75,26.85,0.0037383177570093906,-0.03991283103823662,0.0,0.04365114879524601,0.0037383177570093906,1167.6682302728168,100.0,-1,0,1,-0.005576208178438624,0.009314525935448015,249.16356877323142,-1
2026-01-23,2026-01-23,HPG,xgboost,2025-12-24,20d,20,26.55,26.75,0.007532956685499137,-0.017578616738319397,0.0,0.025111573423818534,0.007532956685499137,333.35613720118755,100.0,-1,0,1,-0.02029520295202958,0.027828159637528715,369.41881918818984,-1
2026-01-26,2026-01-26,HPG,xgboost,2025-12-25,20d,20,26.25,26.3,0.0019047619047618536,-0.01415539812296629,0.0,0.016060160027728143,0.0019047619047618536,843.1584014557501,100.0,-1,0,1,-0.024163568773234112,0.026068330677995966,1368.587360594825,-1
2026-01-27,2026-01-27,HPG,xgboost,2025-12-26,20d,20,26.9,26.45,-0.016728624535315983,-0.04652077704668045,0.0,0.029792152511364467,0.016728624535315983,178.09086723460095,100.0,-1,0,-1,0.013182674199623268,0.02991129873493925,178.80309688219242,1
2026-01-28,2026-01-28,HPG,xgboost,2025-12-29,20d,20,26.7,26.7,0.0,-0.04055890813469887,0.0,0.04055890813469887,0.0,,,-1,0,0,0.007547169811320753,0.007547169811320753,,1
2026-01-29,2026-01-29,HPG,xgboost,2025-12-30,20d,20,26.5,27.1,0.02264150943396226,-0.03479303419589996,0.0,0.05743454362986222,0.02264150943396226,253.6692343652249,100.0,-1,0,1,0.0,0.02264150943396226,100.0,0
2026-01-30,2026-01-30,HPG,xgboost,2025-12-31,20d,20,26.4,26.8,0.015151515151515138,-0.08487792313098907,0.0,0.10002943828250421,0.015151515151515138,660.1942926645285,100.0,-1,0,1,-0.014925373134328401,0.03007688828584354,198.50746268656755,-1
2026-02-02,2026-02-02,HPG,xgboost,2026-01-05,20d,20,25.95,26.55,0.023121387283236983,-0.078982412815094,0.0,0.10210380009833098,0.023121387283236983,441.5989354252817,100.0,-1,0,1,-0.0494505494505495,0.07257193673378648,313.8736263736267,-1
2026-02-03,2026-02-03,HPG,xgboost,2026-01-06,20d,20,25.95,26.75,0.030828516377649384,-0.057180505245923996,0.0,0.08800902162357338,0.030828516377649384,285.4792638914656,100.0,-1,0,1,-0.03888888888888886,0.06971740526653825,226.145833333333,-1
2026-02-04,2026-02-04,HPG,xgboost,2026-01-07,20d,20,26.6,28.3,0.06390977443609014,-0.11178100109100342,0.0,0.17569077552709356,0.06390977443609014,274.90438994239383,100.0,-1,0,1,-0.005607476635513975,0.06951725107160411,108.77405167674542,-1
2026-02-05,2026-02-05,HPG,xgboost,2026-01-08,20d,20,26.4,27.55,0.04356060606060619,-0.09226487576961517,0.0,0.13582548183022136,0.04356060606060619,311.8080626363334,100.0,-1,0,1,0.0,0.04356060606060619,100.0,0
2026-02-06,2026-02-06,HPG,xgboost,2026-01-09,20d,20,26.2,26.8,0.022900763358778775,-0.10287758708000183,0.0,0.1257783504387806,0.022900763358778775,549.2321302493384,100.0,-1,0,1,-0.016885553470919246,0.03978631682969802,173.73358348968023,-1
2026-02-09,2026-02-09,HPG,xgboost,2026-01-12,20d,20,27.5,26.75,-0.027272727272727226,-0.09205039590597153,0.0,0.0647776686332443,0.027272727272727226,237.51811832189617,100.0,-1,0,-1,0.03578154425612046,0.06305427152884768,231.19899560577522,1
2026-02-10,2026-02-10,HPG,xgboost,2026-01-13,20d,20,27.25,26.55,-0.025688073394495414,-0.07468736916780472,0.0,0.048999295773309304,0.025688073394495414,190.74725854609693,100.0,-1,0,-1,0.04807692307692313,0.07376499647141854,287.15659340659363,1
2026-02-11,2026-02-11,HPG,xgboost,2026-01-14,20d,20,27.25,26.85,-0.014678899082568808,-0.06500602513551712,0.0,0.05032712605294831,0.014678899082568808,342.8535462357103,100.0,-1,0,-1,0.03809523809523818,0.05277413717780699,359.5238095238101,1
2026-02-12,2026-02-12,HPG,xgboost,2026-01-15,20d,20,27.6,26.9,-0.025362318840579823,-0.04032540321350098,0.0,0.014963084372921154,0.025362318840579823,58.997304098946,100.0,-1,0,-1,0.03370786516853941,0.05907018400911923,232.90529695024048,1
2026-02-13,2026-02-13,HPG,xgboost,2026-01-16,20d,20,27.6,26.85,-0.02717391304347827,-0.019950568675994873,0.0,0.0072233443674833975,0.02717391304347827,26.581907272338896,100.0,-1,0,-1,0.045454545454545636,0.0726284584980239,267.2727272727279,1
2026-02-23,2026-02-23,HPG,xgboost,2026-01-19,20d,20,27.7,27.5,-0.0072202166064981865,-0.01734570413827896,0.0,0.010125487531780775,0.0072202166064981865,140.2380023151639,100.0,-1,0,-1,0.04924242424242431,0.056462640848922496,782.0075757575775,1
2026-02-24,2026-02-24,HPG,xgboost,2026-01-20,20d,20,27.25,28.3,0.038532110091743066,-0.017148736864328384,0.0,0.05568084695607145,0.038532110091743066,144.50505519551896,100.0,-1,0,1,0.020599250936329527,0.01793285915541354,46.540039236668534,1
2026-02-25,2026-02-25,HPG,xgboost,2026-01-21,20d,20,26.8,29.3,0.09328358208955234,-0.009869493544101715,0.0,0.10315307563365406,0.09328358208955234,110.58009707927702,100.0,-1,0,1,-0.0037174721189590088,0.09700105420851135,103.98513011152406,-1
2026-02-26,2026-02-26,HPG,xgboost,2026-01-22,20d,20,26.85,29.4,0.0949720670391061,-0.03183036670088768,0.0,0.12680243373999378,0.0949720670391061,133.51550376152292,100.0,-1,0,1,0.0037383177570093906,0.09123374928209671,96.06377130291364,1
2026-02-27,2026-02-27,HPG,xgboost,2026-01-23,20d,20,26.75,28.8,0.07663551401869162,-0.03944934904575348,0.0,0.1160848630644451,0.07663551401869162,151.47658960848318,100.0,-1,0,1,0.007532956685499137,0.06910255733319248,90.17041017867797,1
2026-03-02,2026-03-02,HPG,xgboost,2026-01-26,20d,20,26.3,28.5,0.08365019011406849,-0.0394371896982193,0.0,0.12308737981228779,0.08365019011406849,147.1453676846894,100.0,-1,0,1,0.0019047619047618536,0.08174542820930664,97.7229437229438,1
2026-03-03,2026-03-03,HPG,xgboost,2026-01-27,20d,20,26.45,27.7,0.047258979206049156,-0.05500437691807747,0.0,0.10226335612412663,0.047258979206049156,216.38926155865192,100.0,-1,0,1,-0.016728624535315983,0.06398760374136514,135.39776951672863,-1
2026-03-04,2026-03-04,HPG,xgboost,2026-01-28,20d,20,26.7,27.7,0.03745318352059934,-0.09374016523361206,0.0,0.1311933487542114,0.03745318352059934,350.28624117374363,100.0,-1,0,1,0.0,0.03745318352059934,100.0,0
2026-03-05,2026-03-05,HPG,xgboost,2026-01-29,20d,20,27.1,27.25,0.005535055350553542,-0.04772200807929039,0.0,0.05325706342984393,0.005535055350553542,962.1776126325074,100.0,-1,0,1,0.02264150943396226,0.017106454083408718,309.05660377358214,1
2026-03-06,2026-03-06,HPG,xgboost,2026-01-30,20d,20,26.8,27.25,0.01679104477611948,-0.06347160786390305,0.0,0.08026265264002252,0.01679104477611948,478.00868683390974,100.0,-1,0,1,0.015151515151515138,0.0016395296246043412,9.764309764310255,1
2026-03-09,2026-03-09,HPG,xgboost,2026-02-02,20d,20,26.55,25.35,-0.04519774011299427,-0.0988801121711731,0.0,0.05368237205817883,0.04519774011299427,118.77224817872087,100.0,-1,0,-1,0.023121387283236983,0.06831912739623125,151.15606936416194,1
2026-03-10,2026-03-10,HPG,xgboost,2026-02-03,20d,20,26.75,27.1,0.013084112149532867,-0.1065279170870781,0.0,0.11961202923661096,0.013084112149532867,914.1776520226585,100.0,-1,0,1,0.030828516377649384,0.017744404228116517,135.61794660060318,1
2026-03-11,2026-03-11,HPG,xgboost,2026-02-04,20d,20,28.3,27.4,-0.03180212014134287,-0.030462900176644325,0.0,0.0013392199646985459,0.03180212014134287,4.211102777885412,100.0,-1,0,-1,0.06390977443609014,0.09571189457743301,300.96073517126047,1
2026-03-12,2026-03-12,HPG,xgboost,2026-02-05,20d,20,27.55,26.8,-0.02722323049001818,-0.025319905951619148,0.0,0.0019033245383990316,0.02722323049001818,6.991545471052435,100.0,-1,0,-1,0.04356060606060619,0.07078383655062437,260.01262626262655,1
2026-03-13,2026-03-13,HPG,xgboost,2026-02-06,20d,20,26.8,26.65,-0.005597014925373234,-0.043073512613773346,0.0,0.03747649768840011,0.005597014925373234,669.5800920327367,100.0,-1,0,-1,0.022900763358778775,0.02849777828415201,509.1603053435069,1
2026-03-16,2026-03-16,HPG,xgboost,2026-02-09,20d,20,26.75,26.75,0.0,-0.040743425488471985,0.0,0.040743425488471985,0.0,,,-1,0,0,-0.027272727272727226,0.027272727272727226,,-1
2026-03-17,2026-03-17,HPG,xgboost,2026-02-10,20d,20,26.55,26.9,0.013182674199623268,-0.03224780783057213,0.0,0.045430482030195396,0.013182674199623268,344.6226565433416,100.0,-1,0,1,-0.025688073394495414,0.03887074759411868,294.8623853211022,-1
2026-03-18,2026-03-18,HPG,xgboost,2026-02-11,20d,20,26.85,26.8,-0.0018621973929237035,-0.045394789427518845,0.0,0.04353259203459514,0.0018621973929237035,2337.700192257692,100.0,-1,0,-1,-0.014678899082568808,0.012816701689645105,688.2568807339223,-1
2026-03-19,2026-03-19,HPG,xgboost,2026-02-12,20d,20,26.9,26.7,-0.0074349442379182396,-0.0478362962603569,0.0,0.040401352022438664,0.0074349442379182396,543.3981847017983,100.0,-1,0,-1,-0.025362318840579823,0.017927374602661583,241.12318840579752,-1
2026-03-20,2026-03-20,HPG,xgboost,2026-02-13,20d,20,26.85,25.9,-0.03538175046554948,-0.03298424929380417,0.0,0.0023975011717453087,0.03538175046554948,6.776095416985401,100.0,-1,0,-1,-0.02717391304347827,0.008207837422071207,23.197940503432747,-1
2026-03-23,2026-03-23,HPG,xgboost,2026-02-23,20d,20,27.5,25.5,-0.07272727272727275,-0.023618342354893684,0.0,0.04910893037237907,0.07272727272727275,67.5247792620212,100.0,-1,0,-1,-0.0072202166064981865,0.06550705612077456,90.072202166065,-1
2026-03-24,2026-03-24,HPG,xgboost,2026-02-24,20d,20,28.3,25.95,-0.08303886925795056,-0.024169614538550377,0.0,0.05886925471940019,0.08303886925795056,70.89361313017126,100.0,-1,0,-1,0.038532110091743066,0.12157097934969363,146.40249853601398,1
2026-03-25,2026-03-25,HPG,xgboost,2026-02-25,20d,20,29.3,26.35,-0.10068259385665523,-0.02582918480038643,0.0,0.0748534090562688,0.10068259385665523,74.3459283169043,100.0,-1,0,-1,0.09328358208955234,0.19396617594620758,192.65115102453848,1
2026-03-26,2026-03-26,HPG,xgboost,2026-02-26,20d,20,29.4,25.9,-0.11904761904761907,0.001558509306050837,0.0,0.1206061283536699,0.11904761904761907,101.30914781708272,100.0,1,0,-1,0.0949720670391061,0.21401968608672517,179.77653631284912,1
